customer_id,signup_date,plan,acquisition_channel,region,company_size,annual_contract,first_30_logins,key_feature_events_30,support_tickets_30,payment_failures_30,onboarding_score_30,duration_days_since_signup,churn_observed,study_end_date
R02281,2024-03-07,Starter,Outbound,APAC,11-50,1,6,2,0,0,66.3,262,1,2025-06-30
R02282,2024-07-01,Growth,Paid Search,North America,51-200,0,5,2,0,0,56.9,364,0,2025-06-30
R02283,2024-04-26,Growth,Organic,APAC,51-200,1,13,3,1,1,59.0,25,1,2025-06-30
R02284,2024-01-04,Starter,Outbound,Europe,1-10,0,4,1,2,0,31.6,243,1,2025-06-30
R02285,2024-09-02,Growth,Partner,North America,11-50,0,9,5,0,0,67.6,301,0,2025-06-30
R02286,2024-09-15,Growth,Paid Search,LATAM,51-200,0,2,2,0,0,44.3,207,1,2025-06-30
R02287,2024-01-20,Scale,Organic,LATAM,11-50,1,12,2,1,0,71.6,527,0,2025-06-30
R02288,2024-09-16,Growth,Organic,North America,1-10,0,8,3,0,0,53.8,287,0,2025-06-30
R02289,2024-01-11,Starter,Paid Search,LATAM,11-50,0,6,0,1,1,43.1,50,1,2025-06-30
R02290,2024-10-19,Starter,Organic,APAC,1-10,0,9,6,2,0,56.8,103,1,2025-06-30
R02291,2024-07-31,Starter,Partner,North America,1-10,0,8,2,1,0,53.1,334,0,2025-06-30
R02292,2024-06-10,Starter,Partner,North America,51-200,0,2,2,2,0,24.4,9,1,2025-06-30
R02293,2024-11-22,Scale,Paid Search,North America,1-10,1,7,1,0,0,69.8,220,0,2025-06-30
R02294,2024-11-26,Starter,Organic,North America,1-10,0,2,2,1,0,49.3,105,1,2025-06-30
R02295,2024-09-08,Starter,Outbound,Europe,51-200,1,6,2,1,0,52.9,229,1,2025-06-30
R02296,2024-05-23,Starter,Outbound,Europe,51-200,0,2,1,1,0,33.6,198,1,2025-06-30
R02297,2024-03-07,Starter,Organic,Europe,1-10,0,3,1,1,0,37.2,48,1,2025-06-30
R02298,2024-04-20,Starter,Organic,Europe,11-50,0,6,10,2,0,70.7,436,0,2025-06-30
R02299,2024-09-09,Starter,Organic,APAC,11-50,0,6,2,1,0,63.3,294,0,2025-06-30
R02300,2024-03-05,Starter,Organic,North America,51-200,0,7,3,4,1,30.4,21,1,2025-06-30
R02301,2024-07-07,Starter,Outbound,Europe,1-10,0,4,5,1,0,63.8,18,1,2025-06-30
R02302,2024-07-08,Starter,Paid Search,North America,11-50,0,8,4,2,0,67.1,306,1,2025-06-30
R02303,2024-09-10,Starter,Organic,North America,1-10,0,8,2,2,0,50.6,293,0,2025-06-30
R02304,2024-06-25,Scale,Organic,Europe,51-200,1,16,4,1,0,99.7,15,1,2025-06-30
R02305,2024-07-04,Starter,Organic,North America,1-10,1,8,3,0,0,72.8,361,0,2025-06-30
R02306,2024-05-07,Scale,Paid Search,Europe,11-50,0,11,6,0,0,81.4,419,0,2025-06-30
R02307,2024-04-04,Scale,Organic,Europe,1-10,0,10,5,1,0,57.6,452,0,2025-06-30
R02308,2024-05-26,Growth,Paid Search,Europe,51-200,0,4,2,1,0,53.9,400,0,2025-06-30
R02309,2024-05-31,Growth,Paid Search,LATAM,51-200,0,13,7,1,0,80.7,395,0,2025-06-30
R02310,2024-03-31,Growth,Outbound,North America,51-200,1,15,2,0,0,79.8,456,0,2025-06-30
R02311,2024-09-18,Growth,Paid Search,Europe,1-10,0,5,0,1,0,40.8,102,1,2025-06-30
R02312,2024-12-11,Growth,Outbound,Europe,11-50,1,7,4,1,0,54.6,46,1,2025-06-30
R02313,2024-06-14,Growth,Organic,North America,201+,1,6,3,1,0,64.1,381,0,2025-06-30
R02314,2024-06-21,Growth,Organic,LATAM,11-50,0,11,5,0,0,64.0,98,1,2025-06-30
R02315,2024-06-14,Growth,Organic,North America,11-50,0,10,3,0,1,47.2,80,1,2025-06-30
R02316,2024-11-09,Scale,Paid Search,Europe,11-50,1,15,4,1,0,82.1,233,0,2025-06-30
R02317,2024-04-15,Starter,Paid Search,Europe,51-200,1,7,2,2,0,64.7,441,0,2025-06-30
R02318,2024-12-16,Starter,Outbound,Europe,51-200,0,5,4,1,0,54.0,126,1,2025-06-30
R02319,2024-09-12,Starter,Outbound,Europe,201+,0,2,0,1,0,43.9,221,1,2025-06-30
R02320,2024-06-21,Starter,Outbound,Europe,1-10,0,11,4,3,0,55.5,374,0,2025-06-30
R02321,2024-07-07,Growth,Paid Search,North America,1-10,0,11,3,0,1,43.0,358,0,2025-06-30
R02322,2024-05-12,Growth,Organic,North America,1-10,0,9,2,1,0,63.9,414,0,2025-06-30
R02323,2024-03-09,Starter,Partner,APAC,51-200,0,10,4,1,0,55.4,347,1,2025-06-30
R02324,2024-07-13,Starter,Outbound,Europe,11-50,0,4,0,2,0,35.7,138,1,2025-06-30
R02325,2024-08-11,Growth,Partner,North America,201+,0,10,2,0,0,66.8,241,1,2025-06-30
R02326,2024-09-23,Growth,Organic,APAC,201+,0,15,4,1,0,55.4,280,0,2025-06-30
R02327,2024-12-11,Scale,Organic,APAC,201+,0,4,5,3,0,44.3,201,0,2025-06-30
R02328,2024-04-23,Starter,Partner,APAC,11-50,0,5,2,0,0,59.5,401,1,2025-06-30
R02329,2024-10-28,Growth,Partner,North America,51-200,0,11,5,1,0,65.5,69,1,2025-06-30
R02330,2024-06-03,Scale,Paid Search,North America,51-200,0,7,4,1,0,57.9,392,0,2025-06-30
R02331,2024-02-29,Growth,Outbound,Europe,201+,0,12,3,1,0,60.3,487,0,2025-06-30
R02332,2024-01-04,Starter,Paid Search,Europe,1-10,0,6,0,1,0,30.8,170,1,2025-06-30
R02333,2024-09-24,Starter,Paid Search,Europe,11-50,0,5,3,1,0,56.6,279,0,2025-06-30
R02334,2024-04-07,Starter,Paid Search,Europe,1-10,0,3,3,1,0,48.5,162,1,2025-06-30
R02335,2024-01-07,Starter,Organic,North America,11-50,0,4,2,2,1,24.6,46,1,2025-06-30
R02336,2024-06-13,Growth,Outbound,LATAM,1-10,0,12,4,2,0,61.0,382,0,2025-06-30
R02337,2024-04-05,Starter,Paid Search,North America,1-10,0,2,1,3,0,29.4,25,1,2025-06-30
R02338,2024-01-26,Growth,Paid Search,North America,51-200,0,7,4,1,0,49.0,521,0,2025-06-30
R02339,2024-11-10,Starter,Paid Search,APAC,1-10,0,9,7,1,0,76.9,232,0,2025-06-30
R02340,2024-06-15,Scale,Paid Search,North America,1-10,1,11,7,0,1,80.1,380,0,2025-06-30
R02341,2024-12-09,Starter,Paid Search,APAC,201+,0,4,5,1,0,37.7,36,1,2025-06-30
R02342,2024-03-22,Starter,Paid Search,North America,51-200,0,8,3,3,0,51.2,216,1,2025-06-30
R02343,2024-11-30,Starter,Organic,North America,11-50,0,3,1,1,0,43.3,212,0,2025-06-30
R02344,2024-11-08,Starter,Partner,APAC,11-50,0,4,1,0,0,45.7,234,0,2025-06-30
R02345,2024-07-23,Growth,Outbound,North America,51-200,0,10,3,0,0,62.5,166,1,2025-06-30
R02346,2024-02-13,Starter,Organic,North America,11-50,0,6,3,3,0,22.4,81,1,2025-06-30
R02347,2024-07-15,Growth,Outbound,Europe,11-50,0,7,7,0,0,64.9,350,0,2025-06-30
R02348,2024-11-24,Growth,Partner,Europe,1-10,1,17,8,0,0,100.0,218,0,2025-06-30
R02349,2024-06-16,Starter,Organic,North America,1-10,1,10,4,0,0,95.3,379,0,2025-06-30
R02350,2024-01-04,Starter,Organic,Europe,1-10,0,6,1,3,0,35.0,385,1,2025-06-30
R02351,2024-07-06,Growth,Paid Search,Europe,51-200,0,6,1,2,0,36.2,125,1,2025-06-30
R02352,2024-02-06,Starter,Organic,North America,51-200,1,11,4,0,0,71.5,510,0,2025-06-30
R02353,2024-10-07,Starter,Organic,Europe,11-50,0,7,3,2,0,51.7,6,1,2025-06-30
R02354,2024-10-18,Growth,Paid Search,North America,51-200,0,8,6,3,0,57.5,255,0,2025-06-30
R02355,2024-04-23,Starter,Partner,Europe,1-10,0,7,1,1,1,30.5,433,0,2025-06-30
R02356,2024-06-23,Starter,Paid Search,LATAM,11-50,0,7,2,2,0,45.7,129,1,2025-06-30
R02357,2024-08-31,Starter,Paid Search,LATAM,201+,0,2,1,2,0,22.7,15,1,2025-06-30
R02358,2024-08-10,Starter,Organic,Europe,1-10,0,10,5,2,0,56.8,247,1,2025-06-30
R02359,2024-05-28,Starter,Partner,North America,11-50,1,5,5,2,0,48.8,398,0,2025-06-30
R02360,2024-10-02,Starter,Organic,APAC,11-50,0,5,2,2,0,56.8,7,1,2025-06-30
R02361,2024-10-26,Scale,Partner,North America,51-200,0,9,9,0,0,94.5,247,0,2025-06-30
R02362,2024-03-29,Growth,Partner,Europe,201+,0,3,2,1,0,39.9,458,0,2025-06-30
R02363,2024-01-17,Scale,Organic,North America,11-50,0,15,4,0,0,76.0,279,1,2025-06-30
R02364,2024-10-11,Starter,Organic,North America,11-50,0,5,0,1,0,41.8,262,0,2025-06-30
R02365,2024-02-15,Starter,Partner,Europe,1-10,1,9,2,0,0,63.3,210,1,2025-06-30
R02366,2024-11-06,Starter,Outbound,APAC,1-10,1,9,3,5,0,42.8,236,0,2025-06-30
R02367,2024-12-15,Growth,Organic,North America,11-50,0,12,3,0,0,58.3,152,1,2025-06-30
R02368,2024-11-19,Starter,Paid Search,North America,51-200,0,5,1,4,0,29.3,67,1,2025-06-30
R02369,2024-02-06,Growth,Organic,APAC,1-10,1,17,5,0,0,100.0,510,0,2025-06-30
R02370,2024-01-03,Growth,Paid Search,APAC,1-10,0,5,0,1,0,36.9,201,1,2025-06-30
R02371,2024-07-14,Scale,Organic,North America,11-50,0,7,2,1,0,51.1,351,0,2025-06-30
R02372,2024-12-17,Growth,Organic,Europe,11-50,0,10,3,0,0,81.5,195,0,2025-06-30
R02373,2024-08-09,Starter,Paid Search,APAC,51-200,0,3,0,1,0,35.2,22,1,2025-06-30
R02374,2024-02-07,Starter,Outbound,Europe,201+,0,4,2,2,0,32.3,84,1,2025-06-30
R02375,2024-10-07,Starter,Outbound,LATAM,1-10,0,5,0,2,0,40.2,128,1,2025-06-30
R02376,2024-04-24,Growth,Paid Search,LATAM,201+,1,8,6,0,0,50.0,432,0,2025-06-30
R02377,2024-10-24,Scale,Organic,North America,11-50,1,11,4,0,0,74.6,249,0,2025-06-30
R02378,2024-02-12,Growth,Paid Search,Europe,11-50,0,11,7,0,0,90.3,504,0,2025-06-30
R02379,2024-05-06,Growth,Organic,Europe,1-10,0,10,4,0,0,63.6,420,0,2025-06-30
R02380,2024-05-15,Scale,Outbound,Europe,11-50,0,9,2,0,1,58.3,411,0,2025-06-30
R02381,2024-01-07,Growth,Organic,North America,11-50,0,15,9,0,0,84.8,540,0,2025-06-30
R02382,2024-01-16,Starter,Outbound,North America,11-50,1,8,5,1,0,55.1,531,0,2025-06-30
R02383,2024-01-14,Starter,Partner,Europe,11-50,0,5,1,1,0,46.7,105,1,2025-06-30
R02384,2024-05-04,Growth,Paid Search,North America,1-10,1,8,1,3,0,45.4,41,1,2025-06-30
R02385,2024-11-18,Starter,Partner,North America,1-10,1,6,1,2,0,43.4,224,0,2025-06-30
R02386,2024-04-03,Starter,Organic,North America,51-200,0,2,2,1,0,39.8,96,1,2025-06-30
R02387,2024-10-26,Growth,Organic,North America,11-50,0,3,1,0,0,40.2,247,0,2025-06-30
R02388,2024-03-11,Growth,Partner,Europe,11-50,0,9,4,0,0,49.7,476,0,2025-06-30
R02389,2024-09-21,Starter,Outbound,LATAM,1-10,0,4,2,2,0,23.6,233,1,2025-06-30
R02390,2024-11-20,Starter,Organic,North America,51-200,0,5,3,3,0,53.5,222,0,2025-06-30
R02391,2024-07-30,Growth,Organic,Europe,1-10,0,4,2,0,0,55.5,335,0,2025-06-30
R02392,2024-02-19,Starter,Paid Search,Europe,1-10,0,6,1,1,1,29.1,151,1,2025-06-30
R02393,2024-05-03,Growth,Paid Search,LATAM,1-10,0,7,6,0,0,59.0,276,1,2025-06-30
R02394,2024-07-18,Growth,Organic,North America,51-200,0,7,3,1,0,41.5,241,1,2025-06-30
R02395,2024-04-23,Starter,Organic,North America,11-50,0,6,4,2,0,47.8,112,1,2025-06-30
R02396,2024-04-01,Starter,Organic,Europe,11-50,0,6,2,1,0,64.2,302,1,2025-06-30
R02397,2024-02-22,Growth,Organic,LATAM,1-10,0,11,1,3,0,47.1,333,1,2025-06-30
R02398,2024-05-12,Starter,Organic,North America,201+,0,3,1,0,0,30.5,313,1,2025-06-30
R02399,2024-02-05,Scale,Partner,Europe,1-10,0,10,5,1,0,59.0,511,0,2025-06-30
R02400,2024-06-12,Starter,Organic,North America,11-50,0,6,6,1,0,75.9,355,1,2025-06-30
R02401,2024-06-01,Scale,Paid Search,North America,11-50,1,15,5,1,0,92.1,394,0,2025-06-30
R02402,2024-07-10,Growth,Partner,North America,51-200,1,10,5,1,0,70.2,355,0,2025-06-30
R02403,2024-09-05,Starter,Outbound,North America,51-200,0,7,1,1,0,61.1,108,1,2025-06-30
R02404,2024-11-15,Starter,Organic,Europe,11-50,0,7,5,2,0,45.9,193,1,2025-06-30
R02405,2024-07-25,Scale,Outbound,APAC,1-10,0,14,4,0,0,78.4,340,0,2025-06-30
R02406,2024-09-21,Starter,Partner,LATAM,1-10,1,6,5,4,1,38.3,191,1,2025-06-30
R02407,2024-03-27,Starter,Paid Search,Europe,11-50,1,7,4,2,0,47.7,425,1,2025-06-30
R02408,2024-11-25,Starter,Outbound,APAC,51-200,0,5,1,2,1,30.1,55,1,2025-06-30
R02409,2024-01-22,Scale,Partner,LATAM,11-50,1,11,3,1,0,69.5,525,0,2025-06-30
R02410,2024-03-16,Growth,Partner,Europe,11-50,1,14,3,3,0,66.5,471,0,2025-06-30
R02411,2024-05-11,Starter,Organic,LATAM,11-50,1,8,2,2,0,50.7,118,1,2025-06-30
R02412,2024-03-08,Starter,Partner,Europe,11-50,0,5,3,0,0,50.2,6,1,2025-06-30
R02413,2024-01-16,Growth,Paid Search,Europe,11-50,0,14,6,2,0,81.1,531,0,2025-06-30
R02414,2024-10-12,Starter,Organic,APAC,51-200,0,8,3,1,0,62.4,165,1,2025-06-30
R02415,2024-10-11,Starter,Outbound,North America,11-50,0,7,5,1,1,51.0,262,0,2025-06-30
R02416,2024-01-02,Starter,Outbound,North America,1-10,0,4,0,3,0,26.2,97,1,2025-06-30
R02417,2024-11-30,Starter,Organic,North America,1-10,0,0,1,0,0,51.5,212,0,2025-06-30
R02418,2024-02-18,Starter,Outbound,LATAM,51-200,0,2,2,1,1,21.8,71,1,2025-06-30
R02419,2024-10-14,Growth,Outbound,North America,11-50,0,7,2,1,0,47.8,68,1,2025-06-30
R02420,2024-09-18,Growth,Outbound,North America,201+,0,3,0,0,0,36.1,201,1,2025-06-30
R02421,2024-12-30,Growth,Partner,North America,11-50,0,8,4,1,0,64.0,182,0,2025-06-30
R02422,2024-01-05,Scale,Paid Search,Europe,201+,1,10,5,2,0,67.4,134,1,2025-06-30
R02423,2024-01-27,Starter,Organic,North America,1-10,0,5,1,2,0,40.3,178,1,2025-06-30
R02424,2024-10-29,Scale,Partner,LATAM,11-50,0,6,2,2,0,43.3,244,0,2025-06-30
R02425,2024-12-26,Starter,Paid Search,North America,1-10,0,4,0,1,0,62.2,186,0,2025-06-30
R02426,2024-08-19,Starter,Outbound,North America,51-200,0,7,3,1,0,48.8,315,0,2025-06-30
R02427,2024-05-05,Growth,Organic,North America,11-50,1,12,4,1,1,73.7,421,0,2025-06-30
R02428,2024-08-20,Starter,Organic,APAC,11-50,0,6,1,3,0,24.4,95,1,2025-06-30
R02429,2024-06-16,Growth,Outbound,LATAM,51-200,0,7,5,2,1,56.1,379,0,2025-06-30
R02430,2024-07-25,Growth,Paid Search,North America,11-50,0,11,3,1,0,48.5,340,0,2025-06-30
R02431,2024-12-01,Starter,Paid Search,APAC,11-50,0,5,0,0,0,49.2,9,1,2025-06-30
R02432,2024-10-10,Scale,Organic,North America,51-200,1,10,2,1,0,68.4,263,0,2025-06-30
R02433,2024-01-01,Starter,Outbound,North America,1-10,0,12,3,3,1,39.2,142,1,2025-06-30
R02434,2024-03-30,Growth,Paid Search,APAC,1-10,0,10,3,0,0,55.9,85,1,2025-06-30
R02435,2024-03-04,Starter,Outbound,Europe,51-200,0,4,4,2,0,50.4,424,1,2025-06-30
R02436,2024-11-22,Scale,Organic,Europe,1-10,0,12,3,1,0,54.5,220,0,2025-06-30
R02437,2024-09-12,Growth,Paid Search,North America,1-10,0,4,6,0,0,58.0,84,1,2025-06-30
R02438,2024-04-05,Starter,Outbound,Europe,201+,0,3,0,0,0,50.9,83,1,2025-06-30
R02439,2024-02-09,Growth,Organic,LATAM,11-50,0,9,3,0,0,82.3,507,0,2025-06-30
R02440,2024-09-22,Starter,Organic,North America,1-10,0,8,0,3,0,40.5,175,1,2025-06-30
R02441,2024-02-06,Starter,Organic,Europe,11-50,0,8,3,2,0,44.8,52,1,2025-06-30
R02442,2024-06-28,Growth,Organic,APAC,1-10,0,7,2,0,0,42.1,367,0,2025-06-30
R02443,2024-10-25,Growth,Paid Search,Europe,11-50,0,8,3,0,1,46.9,33,1,2025-06-30
R02444,2024-10-06,Starter,Paid Search,Europe,201+,0,2,1,1,0,36.8,89,1,2025-06-30
R02445,2024-08-26,Starter,Paid Search,North America,11-50,1,6,7,2,0,68.5,308,0,2025-06-30
R02446,2024-01-16,Scale,Outbound,APAC,201+,1,14,3,0,0,75.8,531,0,2025-06-30
R02447,2024-08-24,Starter,Organic,North America,1-10,0,4,0,1,0,46.4,262,1,2025-06-30
R02448,2024-01-14,Growth,Paid Search,North America,1-10,0,6,3,1,0,59.4,39,1,2025-06-30
R02449,2024-01-01,Growth,Organic,North America,201+,0,10,3,2,0,50.2,348,1,2025-06-30
R02450,2024-10-21,Starter,Paid Search,Europe,51-200,0,3,2,1,0,36.7,7,1,2025-06-30
R02451,2024-12-06,Growth,Partner,Europe,1-10,0,13,4,1,0,68.4,206,0,2025-06-30
R02452,2024-10-21,Starter,Organic,North America,1-10,0,5,1,3,1,8.3,62,1,2025-06-30
R02453,2024-06-16,Growth,Partner,North America,11-50,0,5,3,0,0,49.3,31,1,2025-06-30
R02454,2024-09-22,Scale,Organic,Europe,51-200,0,5,5,0,0,64.0,281,0,2025-06-30
R02455,2024-12-13,Growth,Paid Search,Europe,1-10,0,9,2,0,0,68.3,199,0,2025-06-30
R02456,2024-11-03,Starter,Paid Search,North America,11-50,0,9,3,1,0,70.9,239,0,2025-06-30
R02457,2024-06-21,Starter,Organic,Europe,201+,0,6,2,0,0,53.8,374,0,2025-06-30
R02458,2024-04-27,Starter,Paid Search,APAC,1-10,0,5,3,2,1,29.4,52,1,2025-06-30
R02459,2024-06-17,Starter,Partner,North America,11-50,0,6,4,3,0,44.2,378,0,2025-06-30
R02460,2024-01-20,Growth,Organic,Europe,11-50,0,10,5,0,0,60.9,527,0,2025-06-30
R02461,2024-12-29,Growth,Organic,North America,201+,0,13,5,2,0,60.4,183,0,2025-06-30
R02462,2024-07-26,Scale,Outbound,Europe,1-10,1,15,5,0,0,96.1,339,0,2025-06-30
R02463,2024-11-30,Scale,Organic,LATAM,11-50,0,12,5,0,0,70.6,212,0,2025-06-30
R02464,2024-11-01,Growth,Organic,Europe,1-10,0,6,1,0,1,60.3,241,0,2025-06-30
R02465,2024-04-15,Starter,Partner,North America,11-50,0,5,2,4,0,20.4,111,1,2025-06-30
R02466,2024-10-09,Growth,Partner,North America,1-10,0,3,3,0,0,44.3,264,0,2025-06-30
R02467,2024-11-02,Starter,Partner,LATAM,201+,1,6,3,2,0,47.6,240,0,2025-06-30
R02468,2024-12-22,Growth,Partner,North America,11-50,1,16,3,2,0,71.6,190,0,2025-06-30
R02469,2024-02-16,Growth,Organic,Europe,11-50,0,12,1,1,0,54.1,500,0,2025-06-30
R02470,2024-04-09,Starter,Partner,LATAM,51-200,0,2,0,2,0,15.2,447,0,2025-06-30
R02471,2024-09-17,Scale,Outbound,North America,51-200,0,7,3,0,0,59.2,286,0,2025-06-30
R02472,2024-04-26,Growth,Outbound,APAC,11-50,0,15,5,0,0,77.5,430,0,2025-06-30
R02473,2024-11-20,Scale,Paid Search,North America,11-50,0,10,4,1,1,38.4,222,0,2025-06-30
R02474,2024-01-03,Growth,Partner,North America,51-200,0,8,4,0,0,75.0,141,1,2025-06-30
R02475,2024-08-04,Starter,Organic,LATAM,11-50,0,7,1,4,0,29.1,106,1,2025-06-30
R02476,2024-07-14,Growth,Organic,APAC,11-50,0,8,8,0,0,88.4,222,1,2025-06-30
R02477,2024-02-21,Starter,Organic,Europe,1-10,0,8,4,2,0,48.1,391,1,2025-06-30
R02478,2024-08-13,Starter,Organic,Europe,11-50,0,12,6,1,0,70.4,78,1,2025-06-30
R02479,2024-05-13,Starter,Paid Search,APAC,51-200,0,7,6,2,0,71.4,329,1,2025-06-30
R02480,2024-06-30,Growth,Paid Search,North America,11-50,0,8,4,0,0,58.5,249,1,2025-06-30
R02481,2024-01-21,Scale,Partner,North America,1-10,1,17,7,0,0,100.0,526,0,2025-06-30
R02482,2024-01-31,Scale,Organic,Europe,11-50,1,15,4,0,0,94.6,516,0,2025-06-30
R02483,2024-11-04,Starter,Outbound,North America,11-50,0,7,4,0,0,83.5,238,0,2025-06-30
R02484,2024-09-01,Scale,Organic,North America,1-10,1,11,6,1,0,77.9,302,0,2025-06-30
R02485,2024-09-15,Scale,Paid Search,Europe,51-200,0,15,3,1,1,70.8,287,1,2025-06-30
R02486,2024-02-11,Scale,Paid Search,North America,1-10,0,14,6,0,0,70.2,289,1,2025-06-30
R02487,2024-09-01,Starter,Paid Search,Europe,1-10,1,6,1,0,0,70.5,302,0,2025-06-30
R02488,2024-02-05,Growth,Outbound,North America,51-200,0,6,2,3,0,47.1,511,0,2025-06-30
R02489,2024-05-12,Growth,Outbound,North America,1-10,0,7,1,1,0,56.1,79,1,2025-06-30
R02490,2024-09-22,Scale,Paid Search,North America,11-50,0,8,7,0,0,67.9,164,1,2025-06-30
R02491,2024-06-15,Starter,Organic,APAC,201+,0,7,3,0,0,48.7,282,1,2025-06-30
R02492,2024-02-11,Starter,Organic,North America,51-200,0,5,1,1,0,52.7,356,1,2025-06-30
R02493,2024-03-09,Starter,Partner,APAC,1-10,0,5,0,2,0,46.0,175,1,2025-06-30
R02494,2024-04-05,Starter,Paid Search,Europe,11-50,1,7,0,1,0,59.4,72,1,2025-06-30
R02495,2024-08-18,Starter,Outbound,Europe,1-10,0,6,1,3,0,47.0,304,1,2025-06-30
R02496,2024-02-14,Starter,Outbound,Europe,1-10,0,5,7,3,1,32.7,299,1,2025-06-30
R02497,2024-05-22,Scale,Paid Search,APAC,1-10,0,12,7,0,0,86.0,404,0,2025-06-30
R02498,2024-06-11,Growth,Organic,North America,1-10,0,10,4,0,0,64.2,344,1,2025-06-30
R02499,2024-11-23,Starter,Partner,North America,51-200,0,6,3,1,0,50.7,46,1,2025-06-30
R02500,2024-02-10,Starter,Outbound,North America,51-200,0,8,1,0,0,47.5,24,1,2025-06-30
R02501,2024-10-03,Growth,Outbound,Europe,1-10,0,16,10,0,0,98.4,270,0,2025-06-30
R02502,2024-10-03,Growth,Outbound,North America,11-50,0,14,1,1,0,64.1,270,0,2025-06-30
R02503,2024-08-21,Starter,Outbound,Europe,1-10,1,9,6,0,0,64.0,313,0,2025-06-30
R02504,2024-10-23,Starter,Outbound,North America,11-50,0,2,3,2,0,30.2,88,1,2025-06-30
R02505,2024-06-16,Growth,Paid Search,Europe,1-10,0,10,2,1,0,58.1,135,1,2025-06-30
R02506,2024-01-10,Starter,Organic,North America,1-10,1,7,3,4,0,51.8,537,0,2025-06-30
R02507,2024-04-13,Growth,Paid Search,Europe,1-10,0,4,4,1,0,38.0,443,0,2025-06-30
R02508,2024-03-16,Growth,Organic,Europe,11-50,0,10,3,0,0,55.2,471,0,2025-06-30
R02509,2024-09-06,Scale,Partner,Europe,11-50,1,9,2,1,0,64.6,297,0,2025-06-30
R02510,2024-11-23,Growth,Paid Search,North America,201+,0,4,4,3,0,33.3,193,1,2025-06-30
R02511,2024-01-28,Growth,Outbound,LATAM,201+,0,9,3,1,0,74.5,519,0,2025-06-30
R02512,2024-01-14,Growth,Organic,APAC,1-10,0,8,1,0,0,39.8,533,0,2025-06-30
R02513,2024-02-11,Growth,Outbound,Europe,51-200,1,7,6,0,0,64.7,505,0,2025-06-30
R02514,2024-04-19,Growth,Paid Search,Europe,11-50,1,8,5,1,0,59.5,437,0,2025-06-30
R02515,2024-10-23,Scale,Partner,LATAM,11-50,1,9,5,1,1,75.1,250,0,2025-06-30
R02516,2024-02-18,Starter,Outbound,APAC,1-10,0,5,2,1,0,36.5,481,1,2025-06-30
R02517,2024-05-17,Growth,Organic,North America,51-200,0,14,7,0,0,92.8,409,0,2025-06-30
R02518,2024-02-27,Starter,Outbound,LATAM,1-10,0,3,2,3,0,38.4,86,1,2025-06-30
R02519,2024-02-16,Starter,Organic,North America,11-50,0,4,1,3,0,22.8,100,1,2025-06-30
R02520,2024-09-06,Scale,Outbound,North America,1-10,1,9,4,0,0,61.0,297,0,2025-06-30
R02521,2024-12-05,Scale,Partner,LATAM,11-50,1,14,5,1,0,82.4,27,1,2025-06-30
R02522,2024-03-23,Starter,Organic,Europe,11-50,0,4,4,3,0,47.0,343,1,2025-06-30
R02523,2024-03-23,Starter,Organic,LATAM,1-10,0,10,1,3,0,49.5,348,1,2025-06-30
R02524,2024-06-07,Scale,Paid Search,Europe,1-10,1,11,4,1,0,84.3,366,1,2025-06-30
R02525,2024-03-01,Growth,Organic,Europe,11-50,0,7,4,0,0,49.5,486,0,2025-06-30
R02526,2024-02-28,Starter,Partner,North America,11-50,0,4,0,1,2,29.5,31,1,2025-06-30
R02527,2024-01-07,Starter,Paid Search,Europe,11-50,0,6,2,0,0,51.2,207,1,2025-06-30
R02528,2024-04-19,Growth,Outbound,Europe,1-10,0,11,2,2,0,43.7,147,1,2025-06-30
R02529,2024-06-01,Growth,Organic,North America,1-10,0,10,4,1,0,70.5,394,0,2025-06-30
R02530,2024-11-23,Growth,Organic,APAC,11-50,0,7,1,2,0,54.1,190,1,2025-06-30
R02531,2024-02-09,Starter,Outbound,Europe,11-50,0,5,2,2,0,29.6,109,1,2025-06-30
R02532,2024-09-23,Starter,Partner,Europe,1-10,0,3,3,1,0,41.7,280,0,2025-06-30
R02533,2024-10-26,Growth,Organic,North America,51-200,0,3,3,1,0,58.6,247,0,2025-06-30
R02534,2024-03-14,Starter,Outbound,North America,51-200,0,3,1,1,0,36.2,68,1,2025-06-30
R02535,2024-02-21,Starter,Organic,North America,51-200,1,8,4,2,0,54.6,17,1,2025-06-30
R02536,2024-01-21,Growth,Paid Search,Europe,1-10,0,15,4,0,0,81.2,526,0,2025-06-30
R02537,2024-04-09,Growth,Partner,North America,11-50,0,4,4,1,0,44.9,447,0,2025-06-30
R02538,2024-04-25,Growth,Outbound,Europe,11-50,0,9,3,1,0,61.6,431,0,2025-06-30
R02539,2024-10-28,Starter,Partner,Europe,51-200,0,1,3,1,0,26.1,161,1,2025-06-30
R02540,2024-08-19,Starter,Outbound,North America,1-10,0,4,3,2,0,36.6,315,0,2025-06-30
R02541,2024-01-24,Growth,Outbound,North America,1-10,0,9,1,2,0,53.9,523,0,2025-06-30
R02542,2024-08-05,Growth,Organic,Europe,51-200,0,9,6,0,0,79.1,329,0,2025-06-30
R02543,2024-03-02,Starter,Paid Search,North America,11-50,1,6,2,2,1,45.1,485,0,2025-06-30
R02544,2024-11-20,Scale,Organic,North America,201+,0,15,8,1,0,91.8,152,1,2025-06-30
R02545,2024-09-25,Starter,Organic,North America,1-10,0,12,6,1,0,83.2,278,0,2025-06-30
